Make,Model,Title,Price,Mileage,Year,Transmission,Fuel Type,Reviews,Rating,CO2 Emission,Engine Size,Color,Doors,Body Type,Distance
Citroen,C3,Citroen C3  1.2 PureTech 82 Feel 5dr Hatchback,"£8,845","61,876",2019,Manual,Petrol,70,4.0,110 g/km,1.2 L,White,5,Hatchback,11 miles
Citroen,C3 Picasso,Citroen C3 Picasso  1.6 BlueHDi Edition 5dr Estate,"£8,853","37,900",2017,Manual,Diesel,36,4.5,100 g/km,1.6 L,Grey,5,Estate,11 miles
Ford,Fiesta,Ford Fiesta  1.25 Zetec 5dr 82PS,"£9,159","35,500",2016,Manual,Petrol,373,4.0,122 g/km,1.3 L,Blue,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  1.2 PureTech 82 Active 5dr Hatchback,"£9,673","24,836",2017,Manual,Petrol,24,4.5,104 g/km,1.2 L,Silver,5,Hatchback,11 miles
Volkswagen,Polo,Volkswagen Polo  1.0 Match Edition 3dr Hatchback,"£9,825","37,997",2017,Manual,Petrol,150,4.0,108 g/km,1.0 L,White colour,3,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai  1.2 DiG-T Visia 5dr Hatchback,"£9,934","58,000",2016,Manual,Petrol,100,4.5,129 g/km,1.2 L,Blue,5,Hatchback,11 miles
Ford,B-MAX,Ford B-MAX  1.6 Zetec 5dr Pshift 105PS,"£10,376","33,200",2017,Automatic,Petrol,18,4.5,149 g/km,1.6 L,Gold,5,Hatchback,11 miles
Vauxhall,Mokka,Vauxhall Mokka  1.7 CDTi SE 5dr Auto Hatchback,"£10,495","52,856",2015,Automatic,Diesel,32,4.5,139 g/km,1.7 L,Blue,5,Hatchback,11 miles
Vauxhall,Mokka,Vauxhall Mokka  1.6i Exclusiv 5dr Hatchback,"£10,690","19,000",2016,Manual,Petrol,32,4.5,159 g/km,1.6 L,Black,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke  1.6 Tekna 5dr Xtronic Hatchback,"£10,795","47,001",2015,Automatic,Petrol,31,4.0,139 g/km,1.6 L,Red,5,Hatchback,11 miles
Citroen,C3,Citroen C3  1.2 PureTech 82 Flair 5dr Hatchback,"£10,995","24,404",2017,Manual,Petrol,70,4.0,109 g/km,1.2 L,White,5,Hatchback,11 miles
Peugeot,308,Peugeot 308  1.2 PureTech 130 Allure 5dr Hatchback,"£11,245","34,720",2018,Manual,Petrol,51,4.0,119 g/km,1.2 L,Blue,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson  1.7 CRDi Blue Drive SE 5dr 2WD Estate,"£11,295","52,243",2016,Manual,Diesel,11,4.5,119 g/km,1.7 L,Grey,5,Estate,11 miles
Ford,Ecosport,Ford Ecosport  1.0 Zetec 5dr 6Spd 125PS,"£11,345","41,700",2019,Manual,Petrol,3,4.5,119 g/km,1.0 L,Grey,5,Hatchback,11 miles
SEAT,Leon,SEAT Leon  1.2 TSI 110 SE 5dr DSG [Technology Pack] Hatchback,"£11,397","37,886",2015,Automatic,Petrol,46,4.5,112 g/km,1.2 L,Blue,5,Hatchback,11 miles
Citroen,C3-aircross,Citroen C3-aircross  1.2 PureTech Feel 5dr Hatchback,"£11,417","33,610",2018,Manual,Petrol,70,4.0,116 g/km,1.2 L,Blue,5,Hatchback,11 miles
Mercedes-Benz,B Class,Mercedes-Benz B Class  B180 [1.5] CDI Sport 5dr Auto Hatchback,"£11,445","45,500",2014,Automatic,Diesel,21,4.0,115 g/km,1.5 L,White,5,Hatchback,11 miles
Vauxhall,Corsa,Vauxhall Corsa  1.4 Griffin 5dr Hatchback,"£11,454","13,526",2019,Manual,Petrol,268,4.0,130 g/km,1.4 L,Silver,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  1.2 PureTech 82 Tech Edition 5dr [Start Stop] Hatchback,"£11,495","11,718",2018,Manual,Petrol,24,4.5,109 g/km,1.2 L,Red,5,Hatchback,11 miles
Ford,Ecosport,Ford Ecosport  1.0 EcoBoost (Petrol) Titanium S Compact SUV 140PS,"£11,637","26,000",2017,Manual,Petrol,3,4.5,125 g/km,1.0 L,Red,0,Saloon,11 miles
Nissan,Juke,Nissan Juke  1.6 Tekna 5dr Xtronic Hatchback,"£11,780","40,450",2015,Automatic,Petrol,31,4.0,139 g/km,1.6 L,Blue,5,Hatchback,11 miles
Ford,Fiesta,Ford Fiesta  1.0 T EcoBoost ST-Line Edition 5dr 6Spd 140PS,"£11,956","46,000",2018,Manual,Petrol,373,4.0,102 g/km,1.0 L,Grey,5,Hatchback,11 miles
Ds,Ds 3,Ds Ds 3  1.2 PureTech Prestige 3dr EAT6 Hatchback,"£11,985","16,271",2016,Automatic,Petrol,1,4.5,105 g/km,1.2 L,Blue,3,Hatchback,11 miles
Ford,Fiesta,Ford Fiesta  1.0 T EcoBoost Zetec 5dr 6Spd 100PS,"£11,995","14,400",2018,Manual,Petrol,373,4.0,110 g/km,1.0 L,Grey,5,Hatchback,11 miles
SEAT,Leon,SEAT Leon  1.4 EcoTSI 150 FR Technology 5dr Hatchback,"£12,295","57,000",2017,Manual,Petrol,46,4.5,114 g/km,1.4 L,Grey,5,Hatchback,11 miles
Nissan,Juke,Nissan Juke  1.2 DiG-T Tekna 5dr Hatchback,"£12,295","24,100",2018,Manual,Petrol,31,4.0,128 g/km,1.2 L,Red,5,Hatchback,11 miles
Kia,Sportage,Kia Sportage  1.6 GDi ISG 2 5dr Estate,"£12,345","52,667",2016,Manual,Petrol,45,4.5,147 g/km,1.6 L,White,5,Estate,11 miles
Ford,Ecosport,Ford Ecosport  1.0 Titanium 5dr 6Spd 125PS,"£12,695","35,469",2018,Manual,Petrol,3,4.5,119 g/km,1.0 L,Blue,5,Hatchback,11 miles
Vauxhall,Astra,Vauxhall Astra  1.4T 16V 150 SRi 5dr Auto Hatchback,"£12,795","18,352",2017,Automatic,Petrol,368,4.0,127 g/km,1.4 L,Red,5,Hatchback,11 miles
Vauxhall,Mokka X,Vauxhall Mokka X  1.4T ecoTEC Elite Nav 5dr Hatchback,"£12,981","42,000",2018,Manual,Petrol,32,4.5,150 g/km,1.4 L,Grey,5,Hatchback,11 miles
Ford,Kuga,Ford Kuga  2.0TDCi Titanium X Sports Utility 6Spd 150PS,"£12,995","58,001",2016,Manual,Diesel,31,4.5,122 g/km,2.0 L,Blue,0,4x4,11 miles
MG,ZS,MG ZS  1.5 VTi-TECH Excite 5dr Hatchback,"£13,332","3,500",2019,Manual,Petrol,12,4.0,140 g/km,1.5 L,Silver,5,Hatchback,11 miles
Ford,Focus,Ford Focus  1.0 T EcoBoost S6 (Petrol) Zetec Edition 5dr 6Spd Auto 125PS,"£13,595","20,167",2017,Automatic,Petrol,620,4.0,125 g/km,1.0 L,Red,5,Hatchback,11 miles
Ford,Kuga,Ford Kuga  2.0 TDCi (Diesel) Titanium 5dr 6Spd 150PS,"£13,771","42,524",2017,Manual,Diesel,31,4.5,122 g/km,2.0 L,Silver,5,4x4,11 miles
SEAT,Arona,SEAT Arona  1.0 TSI SE Technology [EZ] 5dr Hatchback,"£13,794","24,579",2019,Manual,Petrol,,,113 g/km,1.0 L,Red,5,Hatchback,11 miles
Vauxhall,Corsa,Vauxhall Corsa  1.4 Se Nav 5dr Auto,"£13,845","11,437",2019,Automatic,Petrol,268,4.0,143 g/km,1.4 L,Blue,5,Hatchback,11 miles
Mini,Clubman,Mini Clubman  2.0 Cooper S 6dr Estate,"£13,895","56,848",2016,Manual,Petrol,12,4.5,147 g/km,2.0 L,Silver,6,Estate,11 miles
Ford,Fiesta-Vignale,Ford Fiesta-Vignale Fiesta 1.0 T EcoBoost Vignale Edition 5dr 6Spd 125PS,"£13,945","29,761",2018,Manual,Petrol,373,4.0,98 g/km,1.0 L,White,5,Hatchback,11 miles
Peugeot,508,Peugeot 508  2.0 BlueHDi 180 GT 5dr Auto Estate,"£14,195","49,500",2016,Automatic,Diesel,23,4.5,114 g/km,2.0 L,Grey,5,Estate,11 miles
Ford,Fiesta,Ford Fiesta  1.0 T EcoBoost ST-Line Edition 5dr 6Spd 125PS,"£14,245","17,276",2019,Manual,Petrol,373,4.0,108 g/km,1.0 L,White,5,Hatchback,11 miles
Citroen,Grand C4 Picasso,Citroen Grand C4 Picasso  1.6 BlueHDi Flair 5dr EAT6 Estate,"£14,460","52,068",2016,Automatic,Diesel,25,4.0,103 g/km,1.6 L,Grey,5,Estate,11 miles
Citroen,Grand C4 Picasso,Citroen Grand C4 Picasso  1.6 BlueHDi Flair 5dr Estate,"£14,769","37,000",2016,Manual,Diesel,25,4.0,106 g/km,1.6 L,Red,5,Estate,11 miles
Nissan,Qashqai,Nissan Qashqai  1.2 DiG-T N-Connecta 5dr Xtronic Hatchback,"£14,895","33,319",2016,Automatic,Petrol,100,4.5,129 g/km,1.2 L,White,5,Hatchback,11 miles
Ford,Mondeo Vignale,Ford Mondeo Vignale Mondeo 2.0TDCi Vignale 4dr Pshift 180PS,"£15,091","52,178",2016,Automatic,Diesel,295,4.5,128 g/km,2.0 L,Grey,4,Saloon,11 miles
Hyundai,Santa Fe,Hyundai Santa Fe  2.2 CRDi Premium 5dr Auto [5 Seats] Estate,"£15,495","54,000",2015,Automatic,Diesel,26,4.5,178 g/km,2.2 L,Blue,5,Estate,11 miles
Vauxhall,Grandland X,Vauxhall Grandland X  1.6 Turbo D Sport Nav 5dr Hatchback,"£15,495","34,050",2018,Manual,Diesel,,,104 g/km,1.6 L,Red,5,Hatchback,11 miles
Peugeot,2008,Peugeot 2008  1.2 PureTech Signature 5dr [Start Stop] Estate,"£15,594","19,147",2019,Manual,Petrol,14,4.5,114 g/km,1.2 L,Grey,5,Estate,11 miles
Peugeot,308,Peugeot 308  1.6 THP 270 GTi 5dr Hatchback,"£15,935","46,875",2017,Manual,Petrol,51,4.0,139 g/km,1.6 L,White,5,Hatchback,11 miles
Ford,Ecosport,Ford Ecosport  1.0 EcoBoost ST-Line 5dr 6Spd 125PS,"£15,995","14,060",2019,Manual,Petrol,3,4.5,119 g/km,1.0 L,Silver,5,Hatchback,11 miles
Nissan,Qashqai,Nissan Qashqai  1.3 DiG-T Tekna 5dr Hatchback,"£16,245","50,080",2019,Manual,Petrol,100,4.5,130 g/km,1.3 L,Grey,5,Hatchback,11 miles
Volkswagen,Golf,Volkswagen Golf  1.4 TSI 150 GT 5dr DSG Estate,"£16,245","24,547",2016,Automatic,Petrol,157,4.5,118 g/km,1.4 L,Silver colour,5,Estate,11 miles
MG,ZS,MG ZS  1.0T GDi Exclusive 5dr DCT Hatchback,"£16,398","8,742",2019,Automatic,Petrol,12,4.0,145 g/km,1.0 L,Red,5,Hatchback,11 miles
Ford,Kuga,Ford Kuga  2.0 L TDCi Titanium 5dr 6Spd 150PS,"£16,445","35,615",2018,Manual,Diesel,31,4.5,122 g/km,2.0 L,Black,5,4x4,11 miles
Kia,Sportage,Kia Sportage  2.0 CRDi KX-3 5dr Auto Estate,"£16,487","42,512",2017,Automatic,Diesel,45,4.5,154 g/km,2.0 L,Red,5,Estate,11 miles
Ford,Ecosport,Ford Ecosport  1.0 L EcoBoost ST-Line 5dr 6Spd 140PS,"£16,646","17,700",2020,Manual,Petrol,3,4.5,113 g/km,1.0 L,White,5,Hatchback,11 miles
Vauxhall,Crossland X,Vauxhall Crossland X  1.2T [130] Elite Nav 5dr [Start Stop] Auto Hatchback,"£16,845","6,939",2020,Automatic,Petrol,,,146 g/km,1.2 L,Blue,5,Hatchback,11 miles
Kia,Sportage,Kia Sportage  1.6 GDi ISG Edition 25 5dr Estate,"£16,995","31,855",2019,Manual,Petrol,45,4.5,156 g/km,1.6 L,Grey,5,Estate,11 miles
Audi,A3,Audi A3  30 TDI 116 SE Technik 5dr S Tronic Hatchback,"£17,222","35,194",2018,Automatic,Diesel,76,4.5,103 g/km,1.6 L,White,5,Hatchback,11 miles
Audi,A1,Audi A1  1.4 TFSI S Line Nav 5dr S Tronic Hatchback,"£17,695","20,161",2018,Automatic,Petrol,32,4.5,113 g/km,1.4 L,Black,5,Hatchback,11 miles
Volkswagen,T-Roc,Volkswagen T-Roc  1.0 TSI Design 5dr Hatchback,"£17,695","18,144",2018,Manual,Petrol,1,5.0,117 g/km,1.0 L,White colour,5,Hatchback,11 miles
Hyundai,Tucson,Hyundai Tucson  1.6 T-GDi Premium SE 5dr DCT Estate,"£17,845","43,373",2015,Automatic,Petrol,11,4.5,175 g/km,1.6 L,Blue,5,Estate,11 miles
Peugeot,3008,Peugeot 3008  1.2 PureTech Allure 5dr Estate,"£17,845","23,320",2019,Manual,Petrol,28,4.5,120 g/km,1.2 L,Red,5,Estate,11 miles
Nissan,Qashqai,Nissan Qashqai  1.2 DiG-T N-Connecta 5dr Xtronic Hatchback,"£17,945","22,825",2017,Automatic,Petrol,100,4.5,129 g/km,1.2 L,Silver,5,Hatchback,11 miles
Ford,Focus,Ford Focus   1.0 EcoBoost Hybrid mHEV 125 Active Edition 5dr,"£17,995","10,326",2021,Manual,Petrol,620,4.0,118 g/km,1.0 L,Blue,5,Hatchback,11 miles
Volkswagen,Golf,Volkswagen Golf  1.5 TSI EVO 150 GT 5dr DSG Hatchback,"£17,995","21,616",2017,Automatic,Petrol,157,4.5,114 g/km,1.5 L,White colour,5,Hatchback,11 miles
Mercedes-Benz,GLA,Mercedes-Benz GLA  Class GLA 250 4Matic AMG Line 5dr Auto [Premium Plus] Hatchback,"£18,445","54,620",2015,Automatic,Petrol,1,5.0,153 g/km,2.0 L,White,5,Hatchback,11 miles
Peugeot,2008,Peugeot 2008  1.5 BlueHDi GT Line 5dr Estate,"£18,495","40,009",2020,Manual,Diesel,14,4.5,121 g/km,1.5 L,White,5,Estate,11 miles
Nissan,Qashqai,Nissan Qashqai  1.5 dCi N-Connecta 5dr,"£18,945","15,647",2019,Manual,Diesel,100,4.5,112 g/km,1.5 L,Grey,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  1.2 PureTech 100 GT Line 5dr EAT8 Hatchback,"£19,145","16,200",2020,Automatic,Petrol,24,4.5,134 g/km,1.2 L,Yellow,5,Hatchback,11 miles
Peugeot,3008,Peugeot 3008  1.5 BlueHDi Allure 5dr EAT8 Estate,"£19,495","43,703",2020,Automatic,Diesel,28,4.5,136 g/km,1.5 L,Black,5,Estate,11 miles
Volkswagen,Tiguan,Volkswagen Tiguan  2.0 TDi 150 4Motion SE Nav 5dr DSG Estate,"£19,695","36,419",2017,Automatic,Diesel,34,4.5,149 g/km,2.0 L,Red colour,5,Estate,11 miles
Peugeot,208,Peugeot 208  1.2 PureTech 130 GT Line 5dr EAT8 Hatchback,"£20,495","9,122",2020,Automatic,Petrol,24,4.5,103 g/km,1.2 L,Grey,5,Hatchback,11 miles
Mercedes-Benz,C Class,Mercedes-Benz C Class  C250d AMG Line Premium Plus 4dr Auto Saloon,"£20,995","36,000",2016,Automatic,Diesel,144,4.5,121 g/km,2.1 L,White,4,Saloon,11 miles
Ford,Galaxy,Ford Galaxy   2.0 EcoBlue 190 Titanium X 5dr Auto,"£21,819","58,467",2019,Automatic,Diesel,43,4.0,143 g/km,2.0 L,Grey,5,Mpv,11 miles
Citroen,Berlingo,Citroen Berlingo  1.6 BlueHDi 625Kg LX 100ps,"£10,995","17,502",2016,Manual,Diesel,47,4.0,110 g/km,1.6 L,White,0,Van,11 miles
Peugeot,Boxer,Peugeot Boxer  2.2 HDi H2 Professional Van 130ps,"£11,495","76,000",2016,Manual,Diesel,,,195 g/km,2.2 L,White,0,High volume/high roof van,11 miles
Ford,Transit Custom,Ford Transit Custom  2.0 EcoBlue 130ps High Roof Trend Van,"£16,995","69,800",2019,Manual,Diesel,15,4.0,174 g/km,2.0 L,Silver,5,Panel van,11 miles
Ford,Transit Custom,Ford Transit Custom  2.0 EcoBlue 130ps Low Roof Trend Van,"£17,245","63,800",2019,Manual,Diesel,15,4.0,171 g/km,2.0 L,Silver,0,Van,11 miles
Citroen,Berlingo,Citroen Berlingo  1.2 PureTech 1000Kg Enterprise 110ps [Start stop],"£17,745","10,426",2021,Manual,Petrol,47,4.0,161 g/km,1.2 L,Grey,5,Panel van,11 miles
Peugeot,Expert,Peugeot Expert  1400 2.0 BlueHDi 120 Crew Van,"£18,995","33,681",2019,Manual,Diesel,2,4.5,143 g/km,2.0 L,White,5,Panel van,11 miles
Peugeot,Partner,Peugeot Partner  625 S 1.6 BlueHDi 75 Van,"£18,995","10,461",2021,Manual,Diesel,23,4.5,147 g/km,1.6 L,Grey,0,Van,11 miles
Renault,Master,Renault Master  SL28dCi 135 Business Low Roof Van,"£23,495","8,500",2021,Manual,Diesel,,,230 g/km,2.3 L,White,5,Panel van,11 miles
Ford,Transit Custom,Ford Transit Custom  2.0 EcoBlue 130ps Low Roof D/Cab Limited Van,"£23,995","24,981",2018,Manual,Diesel,15,4.0,175 g/km,2.0 L,White,5,Combi van,11 miles
Peugeot,208,Peugeot 208  100kW Allure Premium 50kWh 5dr Auto Hatchback,"£24,495","3,831",2022,Automatic,Electric,24,4.5,,1.0 L,Red,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  100kW Allure Premium 50kWh 5dr Auto Hatchback,"£24,495","3,203",2021,Automatic,Electric,24,4.5,,1.0 L,Grey,5,Hatchback,11 miles
Ford,Transit,Ford Transit  2.0 EcoBlue 130ps Chassis Cab,"£26,495","38,250",2020,Manual,Diesel,15,4.0,181 g/km,2.0 L,Blue,0,Chassis cab,11 miles
Citroen,C4,Citroen C4  100kW Shine 50kWh 5dr Auto Hatchback,"£26,695","4,347",2022,Automatic,Electric,42,4.0,,1.0 L,Brown,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  100kW GT 50kWh 5dr Auto [11kWCh] Hatchback,"£27,795","9,525",2022,Automatic,Electric,24,4.5,,1.0 L,Special metallic - nera black,5,Hatchback,11 miles
Peugeot,2008,Peugeot 2008  100kW GT 50kWh 5dr Auto Estate,"£30,486","5,923",2022,Automatic,Electric,14,4.5,,1.0 L,Special metallic - nera black,5,Estate,11 miles
Peugeot,208,Peugeot 208  100kW GT Premium 50kWh 5dr Auto Hatchback,"£30,495",829,2022,Automatic,Electric,24,4.5,,1.0 L,Special - elixir red,5,Hatchback,11 miles
Peugeot,2008,Peugeot 2008  100kW GT Premium 50kWh 5dr Auto Estate,"£30,795","5,172",2022,Automatic,Electric,14,4.5,,1.0 L,Special metallic - nera black,5,Estate,11 miles
Citroen,C5-aircross,Citroen C5-aircross  1.6 Plug-in Hybrid Shine 5dr e-EAT8 Hatchback,"£31,395","5,473",2022,Automatic,Petrol / electric hy,61,4.5,32 g/km,1.6 L,Metallic - cumulus grey,5,Hatchback,11 miles
Peugeot,208,Peugeot 208  100kW GT Premium 50kWh 5dr Auto Hatchback,"£31,494","5,338",2022,Automatic,Electric,24,4.5,,1.0 L,Special metallic - nera black,5,Hatchback,11 miles
Peugeot,3008,Peugeot 3008  1.2 PureTech GT 5dr EAT8 Estate,"£32,547","5,841",2022,Automatic,Petrol,28,4.5,145 g/km,1.2 L,Metallic - celebes blue,5,Estate,11 miles
Peugeot,3008,Peugeot 3008  1.2 PureTech GT Premium 5dr EAT8 Estate,"£32,994",10,2022,Automatic,Petrol,28,4.5,146 g/km,1.2 L,Special paint - ultimate red,5,Estate,11 miles
Peugeot,5008,Peugeot 5008  1.5 BlueHDi GT 5dr Estate,"£33,995",10,2022,Manual,Diesel,13,4.5,135 g/km,1.5 L,Special metallic - nimbus grey,5,Estate,11 miles
Peugeot,5008,Peugeot 5008  1.5 BlueHDi GT Premium 5dr EAT8 Estate,"£36,495","9,166",2022,Automatic,Diesel,13,4.5,141 g/km,1.5 L,Varnish - ultimate red,5,Estate,11 miles
Citroen,C5 X,Citroen C5 X  1.6 Plug-in Hybrid 225 Shine Plus 5dr e-EAT8 Estate,"£36,995","6,798",2022,Automatic,Petrol / electric hy,61,4.5,30 g/km,1.6 L,Pearl - pearl white,5,Estate,11 miles
Peugeot,3008,Peugeot 3008  1.6 Hybrid4 300 GT 5dr e-EAT8 Estate,"£39,987","2,603",2022,Automatic,Petrol / electric hy,28,4.5,30 g/km,1.6 L,Special metallic - cumulus grey,5,Estate,11 miles
Peugeot,3008,Peugeot 3008  1.6 Hybrid4 300 GT 5dr e-EAT8 Estate,"£39,987",956,2022,Automatic,Petrol / electric hy,28,4.5,30 g/km,1.6 L,Pearl - pearl white,5,Estate,11 miles
FORD,FIESTA,FORD FIESTA 1.6 ZETEC S 3d 118 BHP,"£4,784","74,104",2011,Manual,Petrol,373,4.0,134 g/km,1.6 L,White,3,Hatchback,12 miles
FORD,B-MAX,FORD B-MAX 1.6 ZETEC TDCI 5d 96 BHP,"£5,350","91,214",2014,Manual,Diesel,18,4.5,104 g/km,1.6 L,Grey,5,Mpv,12 miles
